52225	9384|1138|2|303
52226	25|400|473|453
52227	25|1579|48
52228	25|936
52229	25|4509|625
52230	411|20|387|65
52231	4945|2963|615
52232	5265|14|22242|1593|6557|4851
52233	28417|9907
52235	69|2524
52236	11911
52237	1483|38|2|818|31
52238	28851
52239	9496
52240	649|568|6
52241	81728
52242	238|27|12812|995
52243	63941
52244	1250
52245	3632|117|6
52246	16857
52248	3955|4361|79
52249	1945|136
52250	16|249|222|11
52251	2193|4106
52252	121|2304
52253	2710|558|126
52255	20542|17064
52256	1027|40|72
52257	2435|72|1237
52259	2000|7619
52260	384|503|1812|47|78
52261	2|3007
52262	518|318|164|72
52263	484|1308|265
52264	781|317|9379
52265	2020|60|211
52266	16360
52267	59|805|129
52268	100|842
52269	5113|630
52270	7|1779|884
52271	17224
52272	3367|2051
52273	4758|3869
52274	5225|4404|140
52275	29133
52276	143|890
52277	20479|639|22764
52278	2914|64
52279	472|2364
52281	757|230|3349
52282	10947
52283	2202|1207
52285	49525
52286	199|20|18|65
52288	3901|5428
52289	23586|1188
52290	7843|5584|530
52291	1533|95
52292	31123|9208
52293	587|1702|627
52294	7884|85|13
52295	45|957|235
52296	4449
52297	14489|17388
52299	29094
52300	1339|129
52301	281|1184
52302	10848
52303	744|23008|832
52304	1243|1650|1077|4
52305	369|282|971
52306	42457|6986
52307	13086|50|318
52308	3902|280
52309	1402|2433
52310	28179
52311	46|4299
52312	46|682
52313	563|60|211
52314	31204
52315	38241|145|196|264
52316	92967
52317	1982|4846
52319	27|885|3157|79
52320	1271|373
52321	4588|568
52322	53|379|286|6
52323	53|1532
52324	30144
52325	9220|898|2145
52326	4155|379|286
52327	159|1233|866
52328	129|908
52329	12|19|1503|1381|5529
52330	12|1812
52331	2713|3498|16139
52332	437|0|32159
52333	5220|1402
52334	1008|13
52335	17553|1503
52336	182|20|411|65
52337	424|95|1156
52339	555|1237|3963
52340	1110|473|4754|968
52341	726|4|6
52342	35505
52343	25|1033|401|4
52344	25|48|820
52345	7928|17
52346	21258
52347	59584
52348	2401|61|143|4
52349	33419
52350	6417|4880
52351	3805|291|128
52352	7646|1116
52353	51596
52354	10796|5539|2859|140
52355	3121|351|623|116
52356	3969|11279
52357	14719|18279
52358	3464|4170
52359	4545|217|2999
52360	8943
52361	402|241|115
52362	6495|136|163
52363	221|2|207
52364	7208|8021|603
52365	3973|360
52366	3836|2370
52367	5863|606
52368	396|3943
52369	4609|180|1078
52370	21119|534
52371	60448
52372	5218|462|115
52374	589|249|76
52375	7790|2474|2469|1341
52376	8993|516
52377	12774|53|1572
52378	1584|84|18783|6057
52379	191|103|1346
52380	4172|4
52381	32046
52382	13664
52383	249|2094
52384	59|2246
52385	5113|327|32
52386	7|102|2993|920
52387	11328|968
52388	7672|3565
52389	43|6991|4
52390	43|191|13
52391	263|4|1810|320|11
52392	6936|233|656
52393	15689
52394	1922|13
52395	11043|17|374
52396	756|2068|158
52397	10455|1366
52398	143|1638|66|285
52399	143|5220|115
52400	17532
52401	39965
52402	2914|2663|38
52404	11963|4238|5861
52405	6082|1009|3980|3642|2988
52406	11188
52407	18067|1566
52408	3726|558
52409	489|711|71|126
52410	6979|1050
52412	13085|529
52413	9253
52414	25018|2086
52415	7805|2794|762|167
52416	2397
52417	250|91|2151
52418	9848|473|97|453
52419	48|1781
52420	48|1461|18
52421	2175|26036|733
52422	24154
52424	1375|10610
52425	18|526|65
52426	1653|1387
52427	208|20|649|65
52428	2394|1247
52429	4027|1009|889|3762
52430	11418|22068
52432	6006|308
52433	20|236|842
52434	900|2945|4337
52435	1638|79
52436	35666
52437	44|121|283|736|594
52438	44|7|892
52439	151|12|1812|11
52440	9357|835|2|7|76
52441	24839
52442	196|12903|72
52443	283|570
52444	2250|1344|129
52445	108|271|209|158
52446	108|20|6047|927|65
52447	108|1105|241|13
52448	46|19703
52449	1586|1665|72
52450	393|363
52451	2424|319
52452	4259|151|12|11
52453	10018|7976|153
52454	1116|801|2365
52455	8276|171
52456	8805|1074|218
52457	5049|15140|14986|38
52458	7983|1008
52459	16082|2938
52460	6456|2|7|76
52462	39025
52463	1863|736|4569|150
52464	1572|1027
52465	18949
52466	2414|4300|153
52467	2593
52468	8226|12764
52469	776|5387
52470	9190
52471	313|5325|76
52472	8496|693|126
52474	1201|533|2|303
52475	6035|1334
52476	2660|5230|17709
52477	3225|231|2586
52478	1950|44|7
52479	19233
52480	109|959
52481	3633|3214
52482	36828
52484	9529|615
52485	719|627|5615
52486	101|357|36|581|3524
52487	8811
52488	642|2382|151|12|428
52489	642|4037
52490	7281
52491	844|66
52492	25|320|129|263|4|11
52493	14687|2|841
52494	26076
52495	4218|128|1100
52496	248|207|115
52497	4623|396|1436
52498	12377|426|79
52499	1140|12402|95
52500	6777|3170|624
52501	165|34829
52502	1399|528
52503	2787|473|97|453
52504	505|4651|70|64
52505	1568|335
52506	61609
52507	1107|276|13|57
52508	763|3379
52509	1247|2394|722|49
52510	4525|482|426|79|38
52511	4735|7192|4246
52512	103|1812|613
52513	96|867|13
52514	4380|678
52515	3797
52516	39|2891|1450
52517	26634|1494
52518	4399|2|7|76
52519	28477
52520	13267|9001
52521	22495|392
52522	58525
52523	10707|1605
52524	1039|3611|248|207
52525	6011|1174
52526	5457|158
52527	2869|351|3107|1073|3340|12149
52528	7195|8733
52529	29|1503|374|79
52530	2962|2742
52531	13165|128
52532	1705|406|115
52534	17953|8368|4633
52535	160|5390|3457|8054
52536	19705
52537	22208
52538	230|406|231
52539	230|1193|853
52541	7|63|338
52542	637|72
52543	350|6254
52544	2089|6864
52545	200|88|4|1
52546	2251|6
52547	328|487|802
52548	2800|280
52549	82|1570|3373
52550	47446|8371|5
52551	6568|48
52552	3328|66
52553	891|562|558|613
52554	2945|9434
52555	206|259|8|4
52556	10802|231
52557	962|3369
52558	7938|730|1025
52559	896|2412|398
52560	5287|384|3625|679|27|1006
52561	62|95|1379
52562	62|2464
52563	2816|32
52564	11994|15404
52565	7291|2425|115
52566	1865|8276|171
52567	6905|2475
52568	1375|346|987|4716
52569	18|806|4
52570	18|17383
52571	4755|3789
52572	201554
52573	42|3284
52574	52|475|228
52575	14800|249|406|17
52576	35|493|2|31
52577	15296|1500|4846
52578	805|61
52579	151|12|1207|249|1321
52580	5244
52581	1241|3698|16|7
52582	6753|2470|1869
52583	2364|8|97|1020|150
52584	3696|42|335
52585	58337
52586	196|41|1248|6
52587	1269|886|151|12
52588	4305|38
52589	6713|54640|4379
52590	108|136|323
52591	2785|1555
52592	414|807|1124|8143|811
52593	978|2142|278
52594	1050|6403|97
52595	1411|216|1812|222|11|22
52596	733|33055
52597	254|115
52598	64262
52599	1837|333|6
52600	856|2473
52601	11634|233|1040
52602	1953|24
52603	19713|310
52604	27|79|72
52605	1588|2732
52607	53|463|1357|100
52608	2358|1538|718
52609	57321
52610	4689|166|617
52611	72279|1876|1275
52612	762|276|13|164|72
52613	1572|12300
52614	1530|346|57
52615	48163
52616	5002
52617	64332
52618	111|7165
52619	247|7386|318
52620	2713|6734
52621	485|20|108|65
52622	15839|115
52623	465|136|163|122
52624	20247|1672|503|12072
52625	2169|48
52626	109|505|9980
52628	9878
52629	633|1778|49
52630	352|289
52631	107752
52632	1259|217|1663
52633	1259|217|64
52634	1786|136|163|122
52635	1803|1957|14892
52636	7561|1682
52637	25|1024|453
52638	25|336|453|1938|1673
52639	65960
52640	20766
52641	1392|938|451
52642	69|219|27
52643	1561
52644	38165
52645	30919
52646	48406
52647	4492|1330|434|31
52648	2026|14552
52649	61|143|61|4
52650	4067|72
52651	18757|1648
52652	7710|481|7617
52653	301|230|1193
52654	9964|322
52655	3768|600
52656	1077|344
52657	40569|153
52658	400|6520|10889|94
52659	48843|10208
52660	110|31173
52661	32|132|32|226
52662	507|95|6
52663	677|300|16|1896
52664	10577|2202
52665	160|17217|11081|140
52666	3941|27
52667	2811|2959|80|120|11|22
52668	11198|997
52669	7|2827
52670	7714|1828|404
52671	43|20|236|65
52672	2795|10747
52674	16798|1572
52675	3301|1346|2514|1333
52676	4122|27|290
52678	2324|6847
52679	52191
52680	10942|66
52681	961|630|1719
52682	772|711|71
52683	3832|367
52684	2360|426|62411|2|2159
52685	2102|1456
52686	8288|123
52687	31121|12653
52688	815|4269|7
52689	4731|3361|13
52690	219|5287|4078|27
52691	13|114|667
52692	3319|8209|831
52693	60|882|167
52694	828|6976|761
52695	439|20|96|65
52696	24467
52697	27727
52698	1322|902|132|24
52699	6560|191
52700	3468|396
52701	13891|444|2051
52702	4465|95
52703	23982
52704	21434|5641|11764
52705	387|20|411|65
52706	11368|70
52707	281|430|3984|116
52708	63692
52709	18|584|852|100
52710	12393|5277
52711	1441|528
52712	42|1048
52713	1532|241
52714	447|602|17
52715	1804|217|105
52716	5249|13
52717	237|26
52718	1388|14|194|171
52719	805|216|967
52720	8900|4
52721	3875|148
52722	14058|9009|216|709
52723	196|810|290
52724	5235|10558
52725	18187|733|746
52726	108|1665|531
52727	21215|1998
52728	978|66|285
52729	32001|11110
52730	513|13
52731	46|6257|615
52732	21691|904
52733	393|494|136
52734	9990|1275|1064|2469
52735	590|305|590|305
52736	10986|298|164|72
52737	1986|5673
52738	761|27387
52739	78161
52740	24765|15794
52741	819|48|6
52742	60295
52743	32824
52744	1927|2311
52745	37324
52747	437|27|6
52748	4949|10443
52749	61510
52750	298|6|164|72
52751	1498|1930|150
52752	16006|1275|497|2682
52753	109|1259
52754	34089
52755	265|1450|9294
52756	34326|121|181
52757	2598|1340
52758	19853
52759	41|60|211
52760	41|845|1186|4555
52761	8|402|117|6
52762	31873
52763	25|1392|938
52764	245|143|1638
52765	1964|971
52766	3344|37401
52767	14911|13739
52768	1399|48|6
52769	4896|1506
52770	1963|254|286
52771	892|401|4
52772	505|136
52773	10769|6851
52774	5131|2680
52775	3167|128
52776	1035|27|17
52777	448|6
52778	17060
52779	301|136|163|122
52780	3701
52781	3329|528
52782	9704
52783	3903|128|1577
52784	30372|13594|627|140
52785	4609|72|2594
52786	16|821|463|5167|1451
52787	5532|2384
52788	7211|4558|75|31
52789	21870
52791	13545
52792	1573|3075
52793	49|402|585
52794	2714|2668
52795	22207
52796	3993|45|48|32
52797	7342
52798	2118|212
52799	43|584|852|100
52800	43|1123|2155
52801	3301|48
52802	278|143
52803	28298|5493
52804	737|136|163
52805	253|531
52806	233|144|975
52807	1777
52808	199|20|96|65
52809	6790|926
52810	1082|333|40
52811	434|31|21375
52812	7268|4005
52813	7755|48|6
52814	24626
52815	380|609|475
52816	13|72|1078
52817	3134|428
52818	65704
52819	225|971
52820	70|2120
52821	4710
52822	4066|226
52823	2471|2537
52824	2934|4493|452|5572
52825	18|2651
52826	18|3124
52827	20848|426|4102|152|38
52828	1441|327|48
52829	7041
52830	735|2|180|31
52831	2233|310
52832	9032|333|6
52833	900|1006|2945
52834	36176
52835	7746|5457|128
52837	44|7|206|259
52838	44|945|984|148
52839	3504|426|163|79
52840	68|2|1787|4
52841	9232|4405
52842	18892|7561
52843	978|251|13
52844	2191|835|19|16|432|433|983
52845	3555|7890
52846	393|16492
52847	1044|1747|3880
52848	912|13996
52849	27486
52850	1713|1135|239
52851	16619
52852	1577|291
52853	27|190
52854	1246|136|163|122
52855	23318
52856	4267|175|140
52857	2113|3654
52858	928|2177|33486
52859	31327
52860	7754|48|32
52861	62837
52862	758|15|8480
52863	12|640|623
52864	1010|1663
52865	247|60|100
52866	1545|3988
52867	1158|1048
52868	2169|26208|17
52869	966|67|497|76
52870	182|286
52871	39143|975
52872	43267|5064|2|5617
52873	3633|2894
52874	867|2335
52875	12844
52876	36322
52877	41|13377|6952
52878	5686|61
52879	411|20|199|65
52880	2219|600|6
52881	12715|164|72|585
52883	668
52884	373|3885
52885	69|208|167
52886	9950|2356
52887	23295|270|753
52888	20729
52889	4939|4420|151|12|428
52890	2562|140
52891	19557|204
52892	69377
52893	1525|2562
52894	96|20|424|65
52895	96|804|32
52896	3679|746
52897	4997
52898	1058|112|140|17
52899	12487|6334|19|12|865
52900	5174|1849|751|17
52901	1039|517
52902	14267|6695|1890
52903	15412
52905	299|139|398
52906	29|395|31|38
52907	49|2350|105
52908	1543|2167
52909	2811|2959|151|12|428
52910	40445|5087
52911	43|225|128|310
52912	43|1061|60
52914	11353|9048
52915	16874
52916	3577|2|1163
52917	3315|136|122
52918	13768|136|163
52919	10733|730
52920	6289|1116|680
52921	382|603
52922	209|158|4600|531
52923	60943
52924	148|2|542|1232
52925	21267
52926	29479
52927	2757|1907
52928	7888|2|7|76
52929	4426|793
52930	9851|327|6
52931	23373|10756
52932	13929|17
52933	120|4433
52934	28092
52935	8517|875|6
52936	12106|2|5543
52937	13967|7188
52938	521|6882|1289
52939	521|5436|265
52940	250|220|753|27
52942	13993
52943	5099|730
52944	38117|400
52945	2866|2755
52946	20737|115
52947	70|519|128
52948	5667|4
52949	1593|2269|9018|3872|2397|4710|2055
52950	387|876
52951	4740|4160|2|7
52952	3550|3475
52953	1476|560|2|7|76
52954	18|4957
52955	838|456|40227
52956	333|132
52957	2066|32059|482
52958	44|2976
52959	26795|153
52960	3650|4548|12|950|84
52961	196|1613|6
52962	430|39|1281|7
52963	3413|1049
52964	236|68|4
52965	1716|994
52966	45844
52967	18556|166|617
52968	9037|861
52969	2477|4624|2470|1869
52971	2968|1887
52972	53|327|125
52973	53|854|1233
52974	53|95|72
52975	9670|6
52976	1176|1417|2266
52977	683|128|115
52978	6942|2871
52979	6963|2242|398
52980	48962
52981	13760|4135|100
52982	437|2024
52983	2285|524
52984	372|13|567
52986	216|967|291
52987	22178|1511
52988	182|2106|474
52989	469|22013
52990	5086|2|9422
52991	509|2429|115
52992	12218|7
52993	101|19|939
52994	2047|14367
52995	279|22521
52996	5124|139
52997	367|729|5489
52998	41|1800
52999	41|2320|19999|29|38
53001	3706|2|171
53002	25|1024|66
53003	25|900
53004	5350|98|6
53005	62936
53006	14480
53007	2599|1009|1635
53008	241|10607|13
53009	6571|2356
53010	2220|526|164|72
53011	6170|967|3538
53012	165|91|5860|1482
53013	25963
53014	1453|185|2109
53015	63|6193|2738
53016	1080|630|1719
53017	3788|7619|764
53018	3373|129|4419
53020	12829|17
53021	495|1987
53022	50|2948|2868
53023	868|344|91
53024	6109|327|6
53025	4318|1621
53026	2889|1989
53027	2014|132|66
53028	96|4|206|259|107
53029	3836|71|1857|126
53030	16|580|80|197|67
53031	45066
53032	4210|0|3949|270
53033	121|21875|65
53034	14267|17125|1213|3323|6695|1890
53035	14096|4422
53036	5552|12440|20576
53037	299|1136
53038	3263|5816
53039	17126
53040	7700|482|91
53041	1543|2983|852|100
53042	27646
53043	31110
53044	363|227
53045	200|5847
53046	2965|1037
53047	4554
53048	472|327|6
53049	472|1172
53050	28348|196|1014
53051	6379|2597|6
53053	5044
53054	1938|7133
53055	197
53056	40738
53057	155|1244|1038
53058	1082|4557
53059	322|372|13
53060	5227|6863
53061	6808
53062	434|31|163|94
53063	16086
53064	5365|1305|2|171
53065	1015|372
53066	62|59|72
53067	62|3854|749|13
53068	12035
53069	239|56
53070	228|8427
53071	413|3564|126
53072	2590|956|2341
53073	39735|11002
53074	243|13709
53075	775|38|573
53076	14786|42499
53077	33385
53078	4058|17
53079	2911|722|16462|3747
53080	13081|1252|218
53081	4850|222
53082	5448|12868
53083	44|1290|2484|205
53085	7183|1049
53086	3650|2|2810
53087	24994
53088	593|900
53089	108|1997
53090	18138|233
53091	254|1524|128
53092	2291|548
53093	23910
53094	4410|17
53095	205|1346
53096	1755|1901|171
53097	5913|1344|2|7
53098	3725|641|4725
53099	27|2248|8621
53100	53|1147|191|131
53101	112|5056
53102	6367|28797
53103	928|3653|3361
53104	4959|2142
53105	8805|6391
53108	1692|8990
53109	66|1029
53110	19979
53111	557|327
53112	557|105|1844
53113	485|20|411|65
53114	1242|7422|2656
53115	766|6
53116	8435|6457
53117	109|2900|6907
53118	109|4729
53119	109|4608|5259
53121	867|6712
53122	2249|15376
53123	692|3896|151|12
53124	782|533|16|120
53125	410|1972|1129|116
53126	4153
53127	1110|79
53128	25|890|66
53129	5628|6886
53130	36121
53131	6200|1625
53132	1772|5065
53133	3338|1079
53134	69|1091
53135	46415
53136	822
53137	217|372|13
53138	11323|265|71
53139	4488|3272|761
53140	33956|196|2159
53141	1223|8049
53142	10805
53143	65448
53144	8846|95
53145	96|13934
53146	5512
53147	4777|7484
53148	475|423|66|184
53149	139|286
53150	8453|5144
53151	538|1658|1
53152	24239
53153	4781|48
53154	8758|7312|2508
53155	11682|1995|6458
53157	662|2417|1575|91
53158	16413
53159	2900|11756
53160	917|115
53161	260|617
53162	17829
53163	43|2080
53164	36650
53165	2739
53166	4078|384|3625|27|161|314|11
53167	16691|482
53168	123|2763|534
53169	143|117
53171	1762|2035|150|1055
53172	24823
53173	49969|3379
53174	737|4106
53175	3519|2042|200|88|129
53176	162|342|13
53177	233|6822
53178	1298|243|201
53179	9484|11259
53180	2172|52|1055
53181	1570|1779
53182	489|2339|71
53184	13|434|105
53185	1285|586|875|6
53186	31|13275|2740|38
53187	4471|98|5405|1040
53188	62|4874|5418
53189	3134|9687
53190	532|1958
53191	1469|2|7
53192	300|919|264
53193	1865|636|2|171
53194	70|143|1815
53195	70|519|163|6
53196	5919|2|7
53197	185|4022|158
53198	18|2|988
53199	18|6113
53200	4302|1178
53202	19341|3687
53203	4263|1568|6546
53204	42|269|567
53207	463|1357|615|72
53208	463|2945
53209	67933
53210	445|13|585
53211	877|79|38
53212	900|27|5287|384|3625
53213	2463|367|501
53215	28595
53216	11842|6938
53217	1169|16178
53218	593|3594|324
53219	36|4284|1992
53220	1299|455|1557
53221	609|455
53222	1755|319
53224	12327|7910
53225	63771
53227	446|938|11910
53228	47949
53229	1915|4606|4320
53230	68062
53231	11627|3065|318|625
53232	25544|614
53233	313|195|10
53234	313|206|303
53235	686|105|1456
53236	1158|463
53237	970|79|275|11
53238	1066|11046|17
53239	19592|6|2306|1083
53240	352|48|32
53241	10754|66
53242	410|2287
53243	7726|48|32
53244	8|2871
53245	25|10779|1387|95
53246	7324|1583|10891|669
53247	11637|3308
53248	245|530
53249	62008
53250	16305
53251	913|835|116
53252	8997|3457|9009
53253	165|19994|667
53254	354|4961|1100
53255	11509
53256	1248|5405|5948
53257	1521|1263|91
53258	36844
53260	4306|3606
53261	238|21884|3166
53262	4294|1594|9278
53263	4982|2414|693
53264	2481
53265	50|4619|450|13171
53266	301|681|1026
53267	60427
53268	3034|781
53270	16|4949
53271	15518
53272	22205|28857
53273	24721
53274	5552|2300|968|6
53275	11086|1074
53276	26528
53278	997|2412
53279	8790|1751
53280	26337
53281	12790|48|32
53282	2020|15655
53283	2020|603
53284	59|3132
53285	7|4886
53286	43|20|485|65
53287	5990|21810
53288	698|888
53289	14302|164|72
53290	143|1077
53291	3320|1171|17
53292	4712|2510
53293	209|5210|299
53294	20169
53295	72|342
53296	11528
53297	8994|11302|110|163
53298	1036|463
53299	8327|630
53300	22570
53301	5464|71
53302	27121
53303	219|6351
53304	3901|904|13
53305	13|1836|226
53306	15167
53307	17733|70
53308	14209
53309	7057
53310	4|4
53311	181|13938
53312	1340|6
53313	700|2996|2856
53314	70|218|132|79
53315	70|3649|72
53316	289|1313
53317	1339|17
53318	450|10291|1262|118
53319	1476|4686|341|1378
53320	18|550|70|126
53321	32731|3100
53322	1234|1486|221|22
53323	7571|962|3369
53324	13932
53325	95|3340
53326	2463|367|356
53327	2081|2|1846|171
53328	151|12|10793|4742
53329	108|142|1053
53330	46|1818|127|2504|30
53331	398|2537
53332	765|136
53333	420|152|730
53334	27|4028|17
53335	13200|3575|6736
53336	11300|9203|34882
53337	7754|630|1719
53338	1358|52
53339	977|14|3760|116
53340	17395|2|171
53341	12|3018|3201
53343	313|1292|305
53344	816|409|2036
53345	2434|503|23963
53346	298|72|567
53347	308|17
53349	265|45|126
53350	618|245|12|14|6435
53351	719|1193
53352	34408|1790
53353	7379|630|1719
53354	8|2029|105
53355	26915
53356	25|4896|5258|13
53357	500|7189
53358	318|8875|5749
53359	740|8472
53360	24676|5673
53361	64928
53362	913|5703
53363	235|72|290
53364	3478|153
53365	1450|6
53366	30551|14227
53368	1073|49|225|1555
53369	1073|1493|115
53370	705|2730|1518
53371	3121|351|623|19|16|432|433
53372	1745|3584|7
53373	5038|222
53374	32988|153
53375	18041|2313|2|841
53376	53142
53378	1186|11841
53379	42852
53380	785|418|341|5508|4887
53381	23770
53383	9974|2610
53384	6313
53385	79315
53386	4132|136
53387	2466|16|432|433
53388	370|581|325|707|59|88
53389	4091|4535
53390	195|67|497|76
53391	110|514|4
53392	110|609|344
53393	1311|1241
53394	29|978|278|72
53395	21326|3060
53396	57840
53397	2811|4
53398	924|44|1911|3866
53399	1048|66
53400	13592|2|17
53401	3477
53402	249|139|2094|22
53403	43|156|6|528
53404	7242|5002
53405	15112|1621
53406	1043|9287
53407	35129|641|7710|5073
53408	15928|49
53409	29908
53410	6654|1067|2242
53411	35045
53412	3133|1845|14551
53413	17418
53414	3519|2042|88
53415	328|769
53416	5944
53417	1266|2506|1959
53418	636|2|171|14|194
53419	197|3034
53420	197|9252
53421	38|11302
53422	6273
53423	1429|473|97|453
53424	1233|3794|1113
53425	5985|534
53426	67|805
53427	8809|285
53428	7268|4201
53429	506|2359|1604
53430	6066|1893
53431	33693
53433	896|8307
53434	71|128
53436	25803
53437	1280|2715
53438	50717
53439	15260|487
53440	45|6245|455
53441	300|877|227
53442	16575|1599|569
53443	23225|14708
53446	281|195|40|24
53447	3375|190
53448	1273|867|115
53449	18|475
53450	18|249
53451	18|20|2020|65
53452	18|2507|3529
53453	1002|326
53454	208|20|698|65
53455	4263|310|128
53456	42|4033|2398|150
53457	95|6916
53458	2525|80|120|11|22
53459	232|67|497
53460	838|1029
53461	443|697|1434
53462	20|382|95
53463	5931|64
53464	315|30737
53465	6226|16247
53466	196|14617|264
53467	283|736|404
53468	37307
53469	46|1270|1367|82|2618
53471	2185|0|2140
53472	312|9232
53473	102|215|1932|30
53474	5327|97
53475	1096|674|1081|6
53476	3783|36048
53477	7175|831|13
53478	2171|21255
53479	2369|91
53480	13028|48|6
53481	3686|6849|94|91
53482	584|22037
53483	461|333
53484	663|955
53485	465|20|108|65
53486	1008|13077|66
53487	2434|2146
53488	3054|16|221
53489	9878|899
53490	719|901|140
53491	101|2|721|32618
53493	1123|73|107|4
53494	12405|115
53495	1105|241|191|13
53496	2636|5864
53497	3087|31|290
53498	25|363|163
53499	25|584|5563|852
53500	654|610|291
53501	411|4|63
53502	318|166|35|3574
53503	165|928|8643|809
53504	165|16256
53505	9816
53506	19762|4031
53507	2085|926
53508	49901
53509	1080|630
53510	115|406
53513	5802|9760|140
53514	1856|31|6
53515	16585|373
53516	1512|1169
53517	4084|91
53518	402|13|115
53519	402|462|115
53520	3797|102
53521	927|1053|17
53522	117|1054|1005|290
53523	16|121|7499
53524	2029|105|555
53525	16213|637|319
53526	357|221
53527	30|20434
53528	1025|221|11441
53529	1311|351|5929
53530	677|300|264
53531	14084|2087|6572
53532	44089
53533	2811|2959|2|171
53534	10670|1679|24
53535	2020|95|2072
53536	2020|95|1098
53537	1465|10022
53538	43|363|72
53539	186|267|549
53540	6671|7052|888
53541	148|714|137|1076
53542	82|351|3295
53543	14097
53544	3444|190
53545	155|328
53546	489|52245
53547	1336|1997
53548	506|1267|80|148|22
53549	219|469|19122
53550	8290|2617
53551	2820|237|298|6
53552	13|373|938
53553	19008
53554	439|48|6
53555	250|679|27
53556	1884|1178
53557	8182|4224|36943|3891|746|224
53558	239|1260|1020|150|339|212|42
53559	239|820
53560	716|40|6
53561	30449|562|558
53562	30450|7395
53563	45|609|344
53564	42920
53565	8831|1538|718
53566	6813|8598|7
53567	342|2029|105|66
53568	775|30|368
53569	281|895|116
53570	18|63|4|40|24
53571	18|1997
53572	18|20|199|65
53573	208|816|217
53574	42|248|11|207
53576	1075|1478|527
53577	443|521|556|456
53578	383|310|1025|8072
53579	4817|1278|129
53580	20|874
53581	447|61|143
53582	6597|935
53583	18123|658
53584	20826|70
53585	44|195|197|67
53586	44|197|195|67
53587	196|848|2284
53589	14571|10605
53590	108|20|43|927|65
53591	108|2238
53592	5096|8219|942
53593	9929|9613
53594	46|6062|1367
53595	7097|333
53596	1755|2|18974
53597	2194|401|4
53598	1982|3220|2003
53599	13091|1566
53600	1246|1997
53601	20013
53602	1116|112|2617
53603	23136|1503
53604	2386|14326
53605	247|333|331|32
53606	557|13653
53607	584|1172|764|24
53608	2434|9228|45|126
53609	1475|3434|9262|17
53610	2474|121|5480
53611	7592|1114
53613	109|5836|392|6
53615	7138|917
53616	5737|5427|8661
53617	4636
53618	25|263|4|59|88|68
53619	1495|201|1298|13
53620	2995|793
53621	2681|2273|356
53622	3011|1365|993
53623	16962
53624	2196|5469|1747|5251
53625	8832|839
53626	327|528
53627	1500|3026|153
53628	892|151|12|428
53629	2533|606
53630	5894|1716|2|7
53631	689|1127
53632	8990|140
53633	2049|9642|126
53634	7858|7021
53635	8328|3655
53636	11741|918|201
53637	50|13|191
53638	1186|2345
53639	646|95|117|6
53640	15906
53641	4330|426|79|38
53642	645|994|7
53643	3973|7
53644	3717|1888|1139|1589
53645	5387|898|91
53646	4230|531
53647	16|120|3312
53648	5218|6720
53649	1084|73|107
53650	3374|265|164|72
53651	65521
53652	8594|324
53653	2144|3852|4
53654	1025|29|31|38
53655	1311|351|1032|16|1043
53656	21454
53657	6836|7863
53658	56|358
53659	7891|5007|2|17
53660	565|225
53661	728|31718
53662	7879|5584|530
53663	43|20|649|65
53664	6936|26907
53665	25677|116
53666	12240|8117
53667	70128
53668	2914|2618|1367
53669	1872|153
53670	737|167|331|6
53671	11027|868|337
53672	148|611|325|16|1899
53673	162|568|72
53674	162|269
53675	10307|4672
53676	17199|1372
53678	460|37492
53679	199|1053
53680	23584|529
53681	67|4473
53682	67|216
53683	7987
53684	5940|136
53685	13388|3309
53686	271|6|117
53687	7108|175
53688	640|623|3851
53689	7517|149
53690	560|44|7
53691	62|526|164|72
53692	55928
53693	157|2850|48
53694	66808
53695	1207|6
53696	70|163
53697	57613|1091
53698	876|1212|57
53699	1234|418|13689
53700	723|2955|27
53701	4391
53703	794|1734
53704	1194|1808|24190
53705	383|2151|1185
53706	60633
53707	50046|3078|1751
53708	805|17
53709	145|5958|917
53711	3650|4548|16|84
53712	2494|143
53713	108|1019|4
53714	36|210|18
53715	2509|679|27
53716	22300
53717	254|7732
53718	4253|8964
53719	420|152|983|1514
53720	420|790|241
53721	1418|867|1247
53722	53|2911|6
53723	66372
53724	10138
53725	66|66|1474
53726	3654|1832
53727	1927|1330
53728	11207
53729	323|136
53730	751|55|245|7407
53731	437|564
53733	566|60
53734	701|225
53736	9251|1188
53737	12557
53738	32689|18699|95
53739	11673
53740	1351|4036|226
53741	867|57742
53742	101|181|5507|6
53743	34238|2139
53744	1723|1078|232
53745	41|10909
53746	1141|832
53747	33|1478|7281|1100|6
53748	20540|126
53749	2931|1208
53750	25|1322|902
53751	25|2507|6
53752	4363|70|201
53754	3441|1662|30
53755	2681|8358
53756	17744|500|9475
53757	16010
53758	1924|30132
53759	302|5614|586|375
53760	406|722|49
53761	50142
53762	3485|2606|17
53763	61|47|78
53764	3457|10121
53765	49447
53766	106062|255
53768	2767
53769	1935|6|70
53770	2263|227
53771	1603|115
53772	448|1827
53773	16695
53774	50|1291|3783|3122
53775	16856
53776	41467
53777	1092|9804
53778	9964|218
53779	2892|396|163
53781	1077|1840
53782	1525|13039|226
53783	31487
53784	14692|1252
53785	988|249|3940
53786	645|1604|16|7
53787	5106|693|218
53788	7211|4558|1156|6
53789	16625|613
53791	6749|392|140
53792	163457|875|6
53793	4094|2130|129|319
53794	9771|27244
53795	6706|35235|18904|789
